"tirag","date","b1","b2","b3","b4","b5","b6","win5","sumWin5","win4","sumWin4","win41","sumWin41","win3","sumWin3","win31","sumWin31","win2","sumWin2","win21","sumWin21","jPot","found"
123,9,8,17,24,13,0,0,0,6,927330,0,0,365,15240,0,0,4006,3370,0,0,27206175,39743000
124,32,14,21,26,31,0,0,0,9,503100,0,0,224,20210,0,0,2599,4230,0,0,39510280,32342800
125,16,29,9,12,32,0,0,0,18,317000,0,0,366,15590,0,0,3535,3920,0,0,55002020,40757800
126,34,7,22,18,26,0,0,0,7,751710,0,0,404,13020,0,0,3546,3600,0,0,69285222,37585600
127,27,17,32,5,7,0,0,0,22,298590,0,0,663,9900,0,0,4901,3250,0,0,87130972,46921900
128,19,27,13,26,5,0,0,0,17,422870,0,0,578,12430,0,0,4877,3570,0,0,106674367,51349400
129,36,33,21,1,14,0,0,0,14,390080,0,0,291,18760,0,0,3272,4050,0,0,121550085,39008800
130,25,27,7,33,35,0,0,0,15,394800,0,0,300,19740,0,0,3649,3940,0,0,137637820,42300500
131,19,22,1,17,5,0,0,0,8,746750,0,0,386,15470,0,0,4038,3590,0,0,153858335,42671800
132,23,22,7,16,19,0,0,0,8,750070,0,0,350,17140,0,0,3764,3870,0,0,170160350,42861500
133,32,8,25,24,9,0,0,0,4,1728160,0,0,385,17950,0,0,4123,4070,0,0,188931215,49376200
134,3,24,28,21,11,0,0,0,22,264320,0,0,499,11650,0,0,4122,3420,0,0,204724170,41536000
135,14,35,2,32,34,0,0,0,7,898640,0,0,301,20890,0,0,3502,4360,0,0,221825115,44932200
136,23,19,14,30,32,0,0,0,6,753500,0,0,250,18080,0,0,2617,4190,0,0,234107455,32293200
137,10,23,18,7,34,0,0,0,7,733060,0,0,336,15270,0,0,3218,3870,0,0,248651322,36653400
138,18,31,36,19,21,0,0,0,4,1029290,0,0,189,21780,0,0,2264,4410,0,0,259235845,29408500
139,3,18,2,32,15,0,0,0,3,1685270,0,0,256,19740,0,0,2707,4530,0,0,272974235,36113000
140,30,15,5,33,17,0,1,284702000,9,479320,0,0,332,12990,0,0,3001,3490,0,0,284701560,30813800
141,18,17,34,23,7,0,0,0,13,281150,0,0,271,13480,0,0,2240,3960,0,0,9925182,26107100
142,21,8,23,32,17,0,0,0,12,238360,0,0,284,10070,0,0,2151,3220,0,0,17696997,20431100
143,20,11,32,8,29,0,1,27315700,27,130960,0,0,291,12150,0,0,2298,3730,0,0,27315677,25257400
144,14,26,34,29,35,0,0,0,2,1302450,0,0,149,17480,0,0,1531,4130,0,0,7086940,18606500
145,18,12,36,34,15,0,0,0,7,457350,0,0,151,21200,0,0,1726,4500,0,0,15780217,22867600
146,18,26,36,1,12,0,0,0,5,533410,0,0,140,19050,0,0,1269,5100,0,0,23027732,19050600
147,4,25,35,13,24,0,0,0,5,669630,0,0,187,17900,0,0,1771,4590,0,0,32121012,23915400
148,9,36,31,28,5,0,0,0,5,498880,0,0,165,15110,0,0,1495,4050,0,0,38894760,17817200
149,19,8,34,11,18,0,0,0,5,668510,0,0,281,11890,0,0,2342,3460,0,0,47971845,23875500
150,22,15,36,5,11,0,0,0,7,417280,0,0,195,14970,0,0,1916,3700,0,0,55916110,20864200
151,23,34,22,11,31,0,0,0,5,720060,0,0,234,15380,0,0,2334,3740,0,0,65694952,25716600
152,28,22,32,36,31,0,0,0,0,0,0,0,141,44740,0,0,1757,4360,0,0,74273087,22532100
153,8,15,6,23,12,0,0,0,15,241060,0,0,239,15120,0,0,2251,3900,0,0,84088785,25828000
154,33,6,16,31,32,0,0,0,4,706370,0,0,162,17440,0,0,1640,4180,0,0,91762920,20182200
155,32,25,8,19,1,0,0,0,7,502090,0,0,182,19310,0,0,1941,4390,0,0,101309760,25104800
156,2,28,18,22,10,0,0,0,7,448820,0,0,223,14080,0,0,1928,3950,0,0,109852387,22441400
